,roberta_neg,roberta_neu,roberta_pos
54698d6dd1,0.1257476,0.6501535,-0.786514
b3cf47c9c0,-2.2227902,-0.94654447,4.1541877
bd213e5f40,2.203022,0.12681249,-2.3525221
c964730131,-2.8194835,-0.068488345,3.35702
052fbbb0a9,0.48141342,1.2599633,-1.6798133
39e873ffd4,0.5282295,0.69609827,-1.3172973
e2c48f0201,-3.1661296,0.26953298,3.3924809
19cc63aca3,2.951091,-0.43929005,-2.5204148
5d713d947f,2.0592718,-0.0745576,-1.9204439
f180c62405,-2.1138072,0.028119776,2.5430613
808aaa8dc6,0.5690699,0.7838094,-1.315742
2f43347970,1.5448952,0.45836037,-1.8748053
632ea65f37,-1.7393471,0.14853673,1.9704489
79f4e2fe31,-0.65444136,0.7104899,0.1747117
3cf7d3cbea,-1.7205833,1.0247266,0.8023163
20a2a8c3c8,2.9818797,-0.32835132,-2.689507
5875847743,-2.741263,-0.49770772,3.9714775
15db00c707,1.2596692,0.24603795,-1.4749241
904af41287,-0.19203034,0.64196485,-0.5246856
88fad37761,2.0424614,0.12341802,-2.3237271
b2dc9aa460,-0.9407769,0.16965456,1.1597184
4c2003055a,-2.7509043,0.18779725,3.1131318
e2eaec80b9,-2.6370587,-0.17906363,3.3954625
e96ef28e55,2.0836792,0.1715848,-2.1360493
1eabe43846,-0.9022265,0.8540673,0.32667443
c83acf7a6f,-2.8782768,0.65528786,2.5173233
ef2f959764,-2.3520122,-0.84544194,4.093127
32ad62e131,-2.661924,-0.12486574,3.2882895
da15c4b003,-1.0679282,0.6719439,0.46834597
670244dc63,-3.4015005,0.8619549,2.8278322
38b6b897f4,-0.69582933,1.4860592,-0.67060846
be346f0d98,-3.1368508,0.5628009,2.984487
be8e327d50,1.7339575,0.42281234,-2.2682288
0c37fc95e3,-1.5959996,0.1412646,1.6429634
00688f0441,1.6139545,0.15825416,-1.7439666
1ee78ef6e6,0.20624867,0.890332,-1.139424
98434ae90d,0.21754235,0.20994554,-0.21109402
ee55b5844d,1.8458614,0.50845087,-2.178617
520e9b5484,1.6112914,0.21674894,-1.7779528
41e9e0fc5d,0.529038,0.9072108,-1.3610371
934ac753a2,-1.4263841,1.4677792,0.20996788
b943a19a88,-1.2487497,0.8984482,0.6677229
efac7aecb8,-3.302636,1.0759903,2.651827
318bade93d,-2.3328295,-0.46151608,3.4822874
ecc56a776a,-2.2979112,-0.38530833,3.4133744
3c048c6a14,-0.61822456,1.7252532,-1.1658756
0d63dff2e5,1.2615352,0.6809332,-1.917858
1fc3517acb,-1.2474625,0.8026053,0.5014878
4ef9dfdd0a,0.69388473,0.3093713,-0.87655556
fc0d5427f8,1.2510355,0.4336993,-1.6570307
9f69f15ca6,0.51842266,1.355665,-1.726949
2d6ecef1de,-1.5996678,-0.11226301,2.2743835
6334ad4725,-2.5788193,-0.5098622,3.8832266
fe9b205b30,2.9328146,-0.40802705,-2.4198143
3266de0475,0.15533659,0.6197648,-0.92479753
ca1d744985,1.4686334,0.14120723,-1.5545007
81ef3d303f,1.9655783,0.10001223,-1.9907995
1f163ffa8a,-2.3139634,1.3924404,1.2227889
896669ae51,2.134798,-0.019819736,-2.04668
f8393c572a,-1.3983908,0.481287,1.0992887
87bfbb125b,1.8000498,0.11004746,-1.9564857
1738ee7f17,-1.9484768,0.19047464,2.1534886
41e53f9cb9,1.2475369,0.8556474,-2.3486044
d948eb5d1e,-1.7789011,0.2421015,1.7454067
c9c0e975c0,-1.4119563,1.7856736,-0.21352974
f3e83b7d22,-2.8399725,1.1031327,1.7122718
60b050c72a,-1.6170139,0.5210162,1.3614005
7037789f98,0.13527758,1.2839751,-1.2913448
1c66900f85,-1.1629534,0.86821854,0.54618907
02aa2d95ca,0.46639526,0.7474691,-1.1076437
69728f3226,-0.43254048,1.1590561,-0.72025025
3563567f97,-0.8754599,1.2191569,-0.2120198
e19f77eaf8,1.6832986,0.92799544,-2.534424
c3e4e319b8,1.6573412,0.19079596,-1.7135252
d2be8d7fd4,-2.809826,-0.086199865,3.4853382
e57eafee65,-2.4043171,-0.8153934,4.1907086
a42e148220,0.45373118,0.18328811,-0.30754557
f5e5205d2e,2.777148,-0.37186128,-2.4362907
96a8112f12,-0.87332314,0.7042515,0.27306247
b9cb67bd1c,1.4619199,0.32142085,-1.6867863
18219a326d,0.63670963,0.19858845,-0.84052914
306795507a,-2.7540433,1.4839895,1.5556406
4e05652b8c,-1.2840683,1.6495574,-0.29248098
d24bdd2844,-1.8744712,0.80366486,1.1424704
1b4612b286,0.13517463,0.36618054,-0.33225644
ac75f9e59f,-0.41616553,1.4414002,-0.7305161
7a5e6a6349,1.0608895,0.16750534,-1.2682151
bd115d950b,-2.8557327,1.337348,1.7180084
a875ccc879,-2.9808104,0.25508064,2.9764752
70d2e5add2,-0.01077177,0.9600706,-0.7680753
943b1558e1,-0.9713209,1.5471275,-0.6235169
252a0078c7,-0.6560562,0.15932281,0.79120386
f245456ba5,-1.5575751,0.3111382,1.4825429
e9c03baff9,-2.4146678,1.3021477,1.3852621
5865232bd7,-0.11383924,1.5410745,-1.4913734
a16f652927,2.4874895,-0.4269575,-2.0163784
acf7eddf2b,1.4882634,0.6175041,-2.0659168
da39cbf3e8,-1.405625,0.799361,1.0418259
3d054d1072,0.6601093,0.3586458,-0.91065085
e4891b511b,0.65781444,0.17455195,-0.6479862
da37487780,-2.7489362,-0.015660718,3.3881679
be78fe3df4,-3.2498937,0.96502733,2.4417343
a30a9b4003,2.7110338,-0.29216653,-2.4980273
ad0dd05c20,-2.4475667,-0.7487016,4.0404267
f347bda133,-2.7303267,2.2798696,0.5162637
861f5b2008,-2.1237216,1.7855264,0.29741642
27e3a4acfe,-2.1823797,0.591133,1.9516617
8628c6df3d,-2.721848,0.7004671,2.1135044
fd871c70ad,-1.5899981,2.3033123,-0.5977066
f525424cfe,1.3410575,0.10711639,-1.3896598
f3afc03b4c,-1.9476186,1.234072,0.81406856
103c6425c9,3.0972393,-0.75729585,-2.4309945
6fbd9f3ae7,-1.354774,1.0523725,0.885232
ca8ae20678,-1.0253228,0.13665998,1.288889
cb349ee334,-2.5374818,-0.13600051,3.1697383
e5d88bca69,-1.1063664,1.0179787,0.4339053
63d6ff064f,-0.7480338,1.0060158,-0.20517138
df9709f719,1.2240796,0.19722179,-1.4289157
0828b1848f,2.6921914,-0.10749379,-2.4796212
3f6bf57365,0.8204646,0.29463178,-1.001966
e1b0bb3509,1.1430507,0.9173855,-2.122407
2d8d4624f2,-2.9045584,0.41904485,2.8802412
84ba2c6195,-2.6839094,1.7957795,1.0826113
eff38f3689,-3.2300467,0.06725344,3.6274836
fc2a587094,-2.6125863,-0.49070966,3.7719045
3e5c571a1a,0.4802022,0.75380903,-1.1761556
cc7e3d0e3f,2.1753216,0.06766993,-2.2014961
3ed3cffe21,1.0354223,0.46820015,-1.6013931
d31f0597f5,-3.1711533,0.6460776,2.979767
47a47bd1a0,-1.9390924,1.8944678,-0.11249442
bf9189459f,-2.2105258,0.9858724,1.548526
199d624a97,-2.992262,-0.1935942,3.7522192
c23bf94285,-2.6198168,0.26748824,2.7775438
a3cd0a7228,0.34837705,0.09135009,-0.26581308
4219979931,-0.22435308,0.57368994,-0.3542382
ab925cac3e,2.520071,0.28162295,-2.738545
e2bf49618d,3.0760188,-0.60378385,-2.5696716
d6dcf8c5ef,1.2542648,0.12120725,-1.1123348
d4aa6a714a,-1.9526067,0.20071787,2.0536184
dc78ad00d3,2.6179914,-0.28230214,-2.2791958
0a49d88d14,-0.45971754,0.8601085,-0.20136252
ca75f7e584,-1.5377426,0.6672108,1.0798243
d18a55e49e,1.0578079,0.6816639,-1.6791222
620741fc16,-2.7580645,-0.34034395,3.8834171
3289389558,-0.15042897,0.97348213,-0.6337718
1496a45408,0.96468616,0.6589433,-1.5566341
a4b7cca240,0.18920052,0.4907267,-0.56702435
f321d7a256,-2.247754,-0.251515,3.2828598
e1dbabfca3,-1.9125775,0.4318846,1.5420388
f4855a1986,-2.506467,-0.59557414,3.7621436
92b95ebfbf,1.5799205,0.43295026,-1.937445
f8d2395684,0.46362227,0.6668879,-1.2035221
a4468f0e74,-3.6957908,1.6353981,2.1718693
850681c6b2,2.3038483,-0.13099438,-2.1773844
6999d42bd9,1.7270257,0.42902815,-2.186426
07a3ac5a80,-2.509747,-0.5353854,3.756442
7f4a82153d,-0.2041112,0.6572871,-0.28774467
84548ab6e2,-1.4646714,0.9582712,0.6801613
9c65f93a2b,-2.3815536,-0.28925675,3.5213847
448c887bd1,-2.0878212,-0.42198956,3.1487646
e19ed00091,2.3968866,-0.03154342,-2.5755043
b59a892581,-2.0795417,-0.5865115,3.386226
be6d61ef42,-0.90317935,0.5530788,0.6164842
6b6ff812c1,-1.2936742,1.0912443,0.29279217
f02147d638,-2.5891688,-0.3279246,3.7485254
a85e779682,-2.795315,0.43990433,2.8654459
52e7b6c3d1,0.7183921,0.48338544,-0.9122106
8247622f9b,0.6796189,1.2577201,-1.9067644
df320b92cd,-2.8590155,1.3890053,1.758361
5fb30f858b,0.66356593,0.63601124,-1.2172182
238f8d875e,1.4453641,0.69226635,-2.1852033
02883c7ab1,-3.5855942,1.0372629,2.9411902
3593dbe193,-0.39718854,0.99871445,-0.46734068
9b186b77f1,-1.295451,1.5883604,-0.5016086
d9bc353713,-2.186395,1.947021,0.2817393
f4032fd33c,1.51709,0.2811647,-1.8756802
93b34b1964,-0.46125078,1.4194531,-0.8263429
aa2c27ea07,-2.4459286,0.4133082,2.5189285
2e56c6a83e,3.0095506,-0.53953207,-2.576818
2e94c6bf84,-2.862514,-0.1701549,3.628182
a1b435d7b2,-1.3316449,1.0848453,0.44786528
c5628b1962,-0.31704992,0.64858127,-0.3498934
0aec5ff9a0,2.5148244,-0.5583439,-1.9507014
09910a212e,2.3479128,-0.31637603,-1.9757248
e5b36bbce3,-2.7895203,0.048960418,3.439804
d8ea663169,1.4966644,0.52759016,-2.1487741
5773cb0640,-2.5123956,-0.1396942,3.1084478
8c5d6357cf,-2.7926354,-0.06848228,3.2906759
d01966504b,-0.36531276,0.4023986,0.23491079
02ea3e88bb,1.4972739,-0.06154482,-1.4487824
1e52917c17,0.6557151,0.25409067,-0.6233676
4d5a01ceea,-3.0479188,-0.047834903,3.6978912
656119dd86,-3.1248045,0.2941051,3.0943408
f68a3ece4b,-0.27770743,0.7896143,-0.45600006
22d22bda0a,-2.55234,0.037448272,3.132627
f2a3b9d7f4,1.7994953,0.19486709,-1.7935584
bc3c21ca4e,-2.1436288,-1.0195032,4.062843
b9285b80a9,2.0213203,-0.005629778,-2.1367702
47e8896447,-3.7493846,1.277786,2.4969552
c2828fbc35,2.6297646,-0.047100917,-2.5740283
a4ab64c15c,-1.4717294,-0.025658648,1.8776492
da4a26cd96,-2.7004006,0.05376689,3.221784
3b388efbe6,-3.308673,0.12307641,3.7330728
449d73bf4f,-1.7901548,0.9964614,1.0076044
c63415814e,0.5745407,0.89588225,-1.3577003
c818fdf4b8,1.7189105,0.07529713,-1.8661898
da76e6c8e1,-2.516202,-0.8569052,4.209102
b9798fcba9,-2.3829637,0.20363602,2.6320238
b40a435ea7,-0.15191233,1.5070468,-1.3462797
d6606e8167,0.6804022,0.6496569,-1.3708173
d9564b50ef,-2.2173326,1.822201,0.4978753
0d769aca27,2.0231433,0.06624905,-2.1049714
23a614d341,2.9943771,-0.48001176,-2.7134814
c4a00650cd,-0.9243101,1.2303092,-0.09724478
5aa8c0daad,-0.9729102,0.9920745,0.113353185
adf5be9ada,1.6996377,0.08187419,-1.6786665
343c2dd395,-2.1918316,-1.0541295,4.100198
e64a4d5361,-2.5903487,0.8481349,2.0402865
facd1f468e,1.3272433,0.530982,-1.8053132
11a3a0fb9d,-1.8084996,0.41808045,1.5103363
61fde0e7e6,-2.538953,0.9267421,1.898075
769c8775bf,-0.36219823,0.95679575,-0.51835877
24747934b4,-0.086878136,0.7333314,-0.46548805
d79f6eda9d,1.0476589,0.33041787,-1.4527975
e8bbfed756,-0.84638685,0.73293006,0.15639311
413eef8c27,-2.4330435,2.0156782,0.55663306
90fddcbca5,0.5206295,0.3081177,-0.6270237
33745d82ff,0.8526378,0.60099447,-1.4755762
59b63d3b0f,-2.3019311,0.9575341,1.4697689
032fc2b3a2,-1.2813855,1.0657504,0.35060257
739f17cfe1,-1.2928376,0.34693664,1.3502924
4db44fd32a,0.5581015,0.3992681,-0.6745402
06ed7a838d,-2.2119079,1.1190727,1.2973186
fb7e52a340,-0.6655207,1.1623427,-0.5217106
7574ef7536,2.887006,-0.59630865,-2.287537
e2d8e05859,0.021388192,1.0623788,-1.1166795
6ff99dcdc1,-2.5170825,-0.5151089,3.8436065
6e0abe59f9,-2.6541474,0.744136,2.5282357
ec1dd094c2,0.8656203,0.31361115,-1.1549166
6471ce79df,0.29873848,0.7138296,-0.7169652
7ae4f41a31,-2.6436267,0.7963416,2.1836529
44da94a9b7,-1.3792629,1.3431385,0.018152095
a3dc4cf37a,-2.752233,1.6107266,1.3194102
b2309cd1ce,-1.0762153,1.4440348,-0.3403773
34e4bf2b94,-2.6926148,-0.26570863,3.6136575
6fe5a83801,3.0752754,-0.6312928,-2.4116712
f87b8847a9,-2.243406,0.20809902,2.612957
948fd09708,-1.4913341,1.5499597,-0.19020584
8244eb7ae9,1.1728206,0.55210096,-1.6344432
f446d26bfc,0.39256325,0.89210767,-1.051491
da3dd37b70,0.7271833,0.24994372,-0.91582286
a7a5cb1584,3.05865,-0.7025727,-2.421804
16fd300910,0.092536196,0.33694202,-0.3289605
6a818203a8,2.955172,-0.57823056,-2.4543252
3102d159d1,-2.6187034,-0.062592834,3.4373875
0eb06a4076,-1.7454672,1.1072109,0.8454337
4454e4d53a,-2.5040736,0.34165335,2.5458398
2b18f3c81f,0.57844824,0.21466951,-0.7175963
e8e5d28fb4,-2.7571301,-0.30668795,3.9200912
c3feee17fd,-2.189856,-0.248249,3.1066203
eadd269ce5,-3.2158017,0.029658705,3.7164502
fd5ee5b52e,-1.863652,-0.9934107,3.6734328
b454c1364b,-0.13132612,1.2916559,-1.2294725
77e57c378f,3.1216607,-0.25552666,-2.7389345
e24b1487e4,-1.8520669,0.7902307,1.1531692
41bb347c8c,-2.4642928,0.5928394,2.2586727
d7f63d1bb6,-0.08602354,1.1569985,-0.7802918
13ff4f0f99,-0.49767435,1.5010713,-0.98262084
34533b5903,-0.89441687,0.40943712,0.6167935
63c7425486,0.017475713,1.2490923,-0.9606701
44c1c813a1,-2.8282495,0.6242324,2.3264747
8e34972820,-1.3277465,0.5524864,1.0726156
bb8443d7e2,-2.9786255,-0.23252589,3.8927305
cadb7e8823,1.6996119,0.5524578,-2.1106994
65019c18cb,-1.7253301,1.3436582,0.37293535
126e2e83d6,0.087665915,0.41732812,-0.3922903
42d4d17693,1.466598,0.24619062,-1.5980163
8837fac289,0.26412898,0.17409141,-0.39159837
1fb1670192,2.984916,-0.13530658,-2.8367362
669c709c0b,0.79115206,0.4082275,-1.4071406
c7e52408c8,1.5277181,0.2124639,-1.5804361
f6f96dd249,1.4718255,0.51634735,-2.0330844
f8456f260f,-1.1335629,-0.13240948,1.6992823
51ddb4abcf,0.10645324,0.2811163,-0.30464557
15a017a8e4,-1.7767135,0.6505476,1.1989237
089f2af7b9,-1.6477436,0.9815574,0.9309367
28bd0fcd11,-2.16045,-0.81558025,3.9594486
f79609f1b3,-2.926747,-0.34303176,3.9326875
8e7d2d0ea4,0.9212735,0.2039286,-0.8895185
b847eb1075,-2.610296,-0.47846663,3.7119045
f923746a3f,2.7003736,-0.24881712,-2.345791
80279a9e74,1.2109058,0.29435456,-1.5293547
5d3d18f13b,2.0823865,-0.16808161,-1.8808454
6debbd53ee,-3.040967,-0.0825053,3.6177607
f2906f0420,-3.0148368,0.10328241,3.3287275
a7f12fa546,-2.2774544,1.3589602,1.084114
a72c5d15b7,2.6704092,-0.367895,-2.292379
bd4c861cc2,-2.0075262,0.14257163,2.2472277
5ec14d968a,-0.94786507,0.6130438,0.53888345
ca2896a372,-1.7024741,-0.07707326,2.3531725
416e6352b9,0.90673363,1.2628964,-2.3038428
2987cae592,-2.542893,0.98981404,1.9832202
692cd6a34b,-2.9257753,0.56593835,2.5836048
7067e6046d,-3.0009978,-0.053089276,3.6537993
c4210150ee,-0.70931166,0.62676835,0.2172221
bd095b4751,1.8594098,0.28995544,-2.2450466
3dd127f4af,-2.2733817,0.61893964,1.9326357
8bdaf388f3,2.0588663,0.12195282,-2.0529833
9ddcd3f037,-0.75330174,1.8871624,-1.1645386
0457eb75c2,2.2183533,-0.12722732,-2.0477514
598d35cd58,-0.62444526,1.1047418,-0.5310354
472fc56661,-0.8122209,0.2605092,1.0757775
d46052706c,1.6874692,0.3302877,-2.0192301
6a784b0c72,2.303471,-0.07510261,-2.114072
16466d0ff2,-3.025479,-0.019205831,3.585396
68a6cf591a,-2.3671775,-0.93117416,4.277213
04c455e820,1.9829216,0.2532006,-2.3705707
eae7117612,0.6483485,0.40249914,-1.0943949
548e2f1e34,2.385256,-0.32572174,-1.9437578
32a34847dc,-2.5569358,1.2311947,1.4360763
4ed24c845a,2.6972551,-0.3133077,-2.2102757
fc73012712,0.08675304,0.61366165,-0.6805325
fa8998df98,1.3285632,0.5897044,-1.9780942
e540ebed83,-2.5088046,0.6532799,2.2127705
e2591a4f5a,-0.4830723,0.66638863,-0.038894184
ba443581ae,-1.2097266,1.8362138,-0.52797186
1e7bb0e6dc,-2.1701589,0.35921276,2.3837695
3629287285,0.68541807,1.0874721,-1.8587226
f4eae403c0,-2.6924078,-0.56218636,3.983715
8d86885941,-1.7926364,0.8060049,1.2246547
2f6e1bc40b,-3.1347926,0.43494552,3.324575
62bb51eb64,-2.470649,-0.10059928,3.1165915
3f8fc09752,-0.009272691,1.059938,-1.0142077
e62ebf8ec0,0.9938652,0.36052543,-1.2900462
9662de1204,2.2462726,-0.17426382,-2.08795
44bf854f69,-2.4073224,-0.32842916,3.3898942
0b583242d0,-2.7058754,0.83081466,2.2702277
b8846d0a50,2.4162087,0.16756238,-2.6190562
898b9a9338,-2.0918763,-0.5586308,3.4530537
cb5041f872,-2.3933952,0.27820307,2.5983417
144e6fb3ad,-0.34969446,0.9631857,-0.70398474
43288822ee,1.8594353,0.45877683,-2.286725
9a6c971e84,-2.3581848,-0.84943163,4.1944733
a9edef474b,2.6375515,-0.11050533,-2.5231695
09a2245f93,-2.445074,0.21636705,2.8970704
3a42bc3485,-3.0363858,-0.20320663,3.6438332
3c343d4e1e,-2.5985613,1.3503922,1.4092891
b7259fcba2,-2.7427764,0.437406,2.6079302
d2443706bf,-2.8058128,0.064126715,3.2716818
842e9e031b,0.94235665,0.7666873,-1.7339855
8dc2975248,-0.7008123,1.2711314,-0.30320048
a838619ca9,-0.35865074,0.11067109,0.5016763
7ae1499198,0.56462675,0.660294,-1.3148202
6c5002df01,-0.021910716,1.1333642,-0.9936037
2c0f4ee9e2,1.4812711,0.22297893,-1.453983
c8cfe01c4f,2.202538,-0.27246052,-1.914872
e6f7199479,-1.3809178,1.3398576,0.23887557
b9b983a83c,-2.43839,-1.0157202,4.192804
08ad89c6b0,-3.046226,1.1837898,2.164371
edde6bb21e,-2.136489,-0.22175552,3.026534
fb1c0ecec0,-1.4607129,1.376788,0.45734861
e01f6a7ec2,2.082061,0.44248044,-2.507825
6068de7168,1.6694266,0.4395634,-2.2143826
5adce8e8fc,2.6375523,-0.33254498,-2.2690117
ed3f95dd2a,-3.3796415,0.6732417,3.0676794
c7e96d2411,-2.591786,0.0726347,2.9971044
5e6cdd7c91,1.7560792,0.03159,-1.6522168
2ee99fc907,-1.146435,1.037546,0.31850046
52c2bbf770,-0.18980384,0.542794,-0.18008271
311f189ee4,-2.8571076,-0.44999588,3.989435
fa3d1d0975,-2.94736,0.22640501,3.1448731
7005fce01c,0.92222327,0.36585873,-1.0988165
0a4594beed,1.5302844,0.5095305,-2.1678658
667e216a44,-3.0030074,-0.35140586,3.9758677
cddefa4364,-2.17623,2.3012161,-0.26882908
5612d59230,3.1460254,-0.5907604,-2.58774
0690c4b873,-0.00029575452,1.3353107,-1.2762877
f589c8b60d,-0.14199263,0.6341884,-0.412422
79331f42cf,-0.26441935,0.6998406,-0.30563936
1038091281,-1.5622509,1.6545144,0.36059025
653f3adcde,-3.0272212,0.1348414,3.4701428
5a17107aba,2.3649857,-0.3972966,-2.0383043
8dd4c2b501,2.6635537,-0.3537529,-2.4077873
bf4c610e53,-3.3143868,0.6349457,3.1644588
b1a2c1b94c,1.4068406,0.18773684,-1.542529
a624cc6757,-0.070112064,0.8229494,-0.62927324
7c5b5c6f96,0.10730003,0.33912712,-0.3199099
397ef3478d,-2.8899217,-0.04827363,3.5175004
917e217975,-1.4853959,0.51797014,1.2994585
a657e300d0,2.5965412,-0.27503997,-2.3091192
1872e32e07,1.7581477,0.2772053,-2.0920148
c5698ba3eb,-1.8447046,0.19762094,2.088029
6cd9991cca,0.57080525,0.52644736,-1.1095734
2bb759d569,2.032666,0.06981141,-1.9467381
926f9f5895,-1.129679,1.6803527,-0.66511005
b4ea682d4b,-1.621157,1.2043191,0.61668646
c2fe8bbad7,-0.8478934,0.29988927,0.78174853
0d7f89029b,-0.13167104,0.48740214,-0.46008432
a0e7618e7a,-2.575594,-0.5824104,3.9768052
12d70a758e,2.686619,-0.4395337,-2.1421247
d86941ec1c,2.7199945,-0.36027825,-2.2788434
9de7ee1962,1.0231161,0.40049547,-1.5151069
4cb6f71974,-2.0367317,0.7009077,1.7763736
10db37e108,-2.6666775,-0.28250587,3.498539
881affa1a2,-2.6067858,1.437093,1.4957165
82582f6d17,-0.51659495,1.2370663,-0.47201422
10b9feacd2,2.5727525,-0.12978297,-2.3813963
9f89432794,0.5529962,0.26886916,-0.7395983
684b2dcea7,-2.2523255,0.28088093,2.3399684
2f8444db6c,-0.50984913,0.44769615,0.36484382
8e8ff8dc66,-2.4518335,-0.3864174,3.5614266
27bf96d1b5,-1.7306333,-0.11634537,2.1195674
21af13b50e,-2.254744,-0.5633663,3.4874678
daaff3f5f6,2.600401,-0.25044453,-2.3351235
836dd77850,1.3897808,0.81181467,-2.1642401
0197e3ebbc,-0.77318543,0.46380955,0.4121639
796110430b,2.0858097,-0.07700883,-1.7685175
3f09c16e52,-1.4955039,0.084949225,1.8140305
8f892ed3b2,0.67072207,0.7206491,-1.4416925
a8e2c45625,-2.8263745,1.9127758,1.1349124
6030362588,0.38641742,0.15068927,-0.5355668
323e67716f,2.799379,-0.20934023,-2.7027595
cda2c56cef,-2.5041804,-0.7357392,4.025758
7cb093f4c3,-2.692508,-0.23406549,3.7078004
a9b6058320,-1.9605272,-0.2148147,2.7161794
197bec62c7,-2.4120655,2.0981812,0.010021813
5db58f4182,-1.0677538,0.8465903,0.50656074
bbf1006316,0.612338,0.43510646,-1.1681398
3eedba9550,-0.8051139,0.13623519,0.9245584
b9b532f7a2,0.05669554,0.48461688,-0.54097486
3a23f53b85,-2.4551065,0.17278995,2.7014012
736f85408d,2.0386846,0.20166023,-2.1541436
2bffd86b55,0.79971355,1.1014986,-1.7928838
b4d1c8c080,-1.5119448,1.4909818,-0.044959567
c5ee1ee772,-3.1083746,0.3246792,3.152093
138fa4e0f4,1.3807182,0.5657722,-1.8220443
4bcb9c582c,-3.5236113,1.8315128,1.8043109
756300c03d,-2.701242,-0.28910404,3.6171255
e3ba5e82d3,-2.5977404,-0.0619729,3.2626176
700c41e7c0,1.7107897,0.3716038,-2.3405535
f19f0c1482,0.98674077,0.21129572,-1.2748731
f637b48a5c,0.43392655,0.7309324,-0.9524274
6fa5a04599,-2.3566678,1.599154,0.84360397
d54d4de7e5,1.017571,0.45572162,-1.419531
71f389a974,-1.5433233,1.897752,-0.33766353
7b05d819ee,2.544823,-0.3524208,-1.9384161
1e32ad1b17,-2.7197742,-0.5964799,3.9259164
e89cbe91e0,1.4467306,0.46165043,-1.711518
b22895c538,0.2132159,1.2030396,-1.3193382
8353cc778e,-2.3485885,0.62017703,2.1198144
10e991f020,-2.387483,0.07953081,2.8557115
128a73fbfd,-1.6201465,1.6504123,0.3345681
a3c5d75bbb,0.9802899,0.8796177,-1.8409101
2b8fcaed04,-2.4668527,-0.94886786,4.2589784
37daa255ea,-2.580159,0.78932357,2.1778696
9508aeca0c,-2.7941628,-0.2252226,3.6303163
5d47d76ed3,-2.3537397,-0.4081443,3.5478563
a0840086ab,2.2211874,-0.12269137,-2.0954695
9f23e5d8f5,2.1498961,0.19544084,-2.3486903
c7a59f50c3,-2.46414,-0.830429,3.9908757
7ff53f335c,-1.759844,1.5357785,0.17857364
e96c25a560,2.7251692,-0.33569396,-2.4450154
56c08b2df6,-0.783169,1.3082943,-0.42456833
d08af78eef,-1.5486225,1.4270754,0.18041965
fdd3a09897,-3.1003838,1.7188165,1.5595915
aef284756a,-1.5314739,1.417875,0.1776565
84a2eb963a,-2.7028298,-0.44712728,3.9697256
df2a0c498a,-2.8441324,-0.21093775,3.7350745
8230f9ad74,1.0012335,0.69702554,-1.6713802
ea7e409dcc,-2.3462226,-0.7756882,4.078441
cf1ea9af3b,0.13487366,0.034473915,0.07967387
b29a9ec749,0.95842206,0.5045743,-1.3624938
9d6e14002f,2.5140338,-0.21192603,-2.5498047
051025ff7f,1.4752741,0.06703061,-1.6758773
30eecabd12,-0.31640512,0.6105199,-0.14709589
fe51ca37d4,0.84162265,0.21306588,-1.048308
75dcba6339,-3.4916615,0.50105786,3.3650444
74676aaaed,0.3046862,0.08315198,-0.24105224
cec0440736,-0.27150875,1.4007874,-1.1396962
c4f4b37c8b,3.3607128,-0.6743436,-2.605967
65f5ce236f,1.4056172,0.5511016,-2.025948
66f40f0026,-1.8256216,0.6266771,1.6661674
e38fab54b2,-1.5573461,0.26648647,1.540668
d67edb73e6,2.2444386,-0.042202055,-2.406292
0c0d180b5c,-2.7237394,-0.016237438,3.1066554
e739d7e64e,-2.6798627,0.55546504,2.7512276
2e982cc27d,2.579659,-0.19562383,-2.4120152
3ed1480471,1.280818,0.9995885,-2.3077545
3e99500fa4,2.3992767,-0.14541073,-2.25956
00ce730001,2.9261656,-0.1628361,-2.9054885
ea57382c80,-2.9318037,0.8132368,2.4075968
0972b54c53,-2.346746,0.5103666,2.1716933
3b8b4be00b,1.1507668,0.79708356,-1.8726078
755a345dc8,2.5894043,-0.07070954,-2.4187145
88a4e96eef,2.5147114,-0.18193127,-2.4059448
d881666768,0.15529287,1.4161618,-1.4525189
998b50607e,2.8814654,-0.21553825,-2.472986
a185f0cc24,-1.9447236,-0.22413887,2.7978325
6cee199f3e,0.031112496,0.19633877,-0.03455735
34522a55d8,0.4208485,0.5800409,-0.8661214
dc513a682c,0.29978016,0.74156815,-1.0548192
cc75fbff94,0.26580867,0.7675161,-1.1254449
fdd859e2d9,-2.185316,0.5276122,1.8932956
e0c0860417,-2.258566,-0.6691799,3.7442718
f0854a3951,-2.038257,-1.061466,4.045322
356411fd5a,-0.26469108,0.6643743,-0.40986872
c780b84d97,0.02852375,0.80163,-0.6240271
3e7c1d3c6b,-2.8769357,-0.34057564,3.907361
e79ca3a450,0.3383742,0.13875853,-0.22639975
5609c1212e,-2.7751555,0.870134,1.9899313
8c8e32f76f,-1.6206987,2.0351882,-0.20286009
dda6145689,-2.1320896,1.3816662,1.0353558
f03669fe8c,1.8511655,0.047559187,-1.8681363
7fb2ca19e9,1.2655154,0.49591577,-1.8629559
25ea895560,0.8196774,0.26471072,-1.0442804
2b6ec32c28,-1.1198244,0.5163554,0.86534697
894a3f680a,2.1610432,-0.19965765,-1.9722494
c258bebc27,-2.5763905,2.2657223,0.20635396
e53f3fb1a4,1.6574779,0.2067621,-1.8481963
9cf0c77bc1,-2.9272537,0.09794429,3.3935869
